Gene	Direction
Olr1	D2_All
Lacc1	D2_All
Spp1	D2_All
Cd48	D2_All
C1qc	D2_All
Naip5	D2_All
Soat1	D2_All
Erap1	D2_All
Slc2a5	D2_All
Nlrc5	D2_All
Bst2	D2_All
Sipa1	D2_All
Trpm2	D2_All
P2ry12	D2_All
Tagap	D2_All
A2m	D2_All
Sox4	D2_All
Ikzf1	D2_All
Tyrobp	D2_All
Mob1a	D2_All
Cttnbp2nl	D2_All
Il2rg	D2_All
Il7r	D2_All
Sgpl1	D2_All
Atm	D2_All
Ifi27l2b	D2_All
Cyp4v3	D2_All
Zbp1	D2_All
Rhoh	D2_All
Man2b1	D2_All
Tlr9	D2_All
Gna15	D2_All
Irf8	D2_All
Cd180	D2_All
Nrn1	D2_All
Abca1	D2_All
Golm1	D2_All
Samsn1	D2_All
Hcls1	D2_All
Satb2	D2_All
Blnk	D2_All
Selplg	D2_All
Elf1	D2_All
Ms4a6c	D2_All
Lgals9	D2_All
Rbl1	D2_All
Rassf4	D2_All
Trim21	D2_All
Tbr1	D2_All
Zfp36l1	D2_All
Arhgdib	D2_All
Fcer1g	D2_All
Shc1	D2_All
P2rx7	D2_All
Aim2	D2_All
Plcg2	D2_All
Klra1	D2_All
Ube2l6	D2_All
Hpgds	D2_All
Gpr52	D2_All
Irf9	D2_All
Ms4a6b	D2_All
Cx3cr1	D2_All
Trim30c	D2_All
Arhgap30	D2_All
Klrk1	D2_All
Nr4a2	D2_All
Wipf1	D2_All
Ifitm3	D2_All
Lrrk1	D2_All
Stat6	D2_All
Bmp2k	D2_All
C1ql3	D2_All
Il13ra1	D2_All
Gimap4	D2_All
Tapbp	D2_All
Baz1a	D2_All
Lair1	D2_All
Pml	D2_All
Cartpt	D2_All
Casp8	D2_All
Iqgap1	D2_All
Ehd4	D2_All
Elf4	D2_All
Samhd1	D2_All
Myh9	D2_All
Gpr84	D2_All
Tfec	D2_All
Fmnl3	D2_All
Unc93b1	D2_All
Myo1e	D2_All
Tgfbr2	D2_All
Myo9b	D2_All
Card11	D2_All
Psme1	D2_All
Pnp	D2_All
Tap1	D2_All
Slco2b1	D2_All
Arhgap15	D2_All
Tln1	D2_All
Cox7b	D2_All
Lyz2	D2_All
Pecam1	D2_All
Stat3	D2_All
Ccdc93	D2_All
Slamf8	D2_All
Mefv	D2_All
Clic1	D2_All
Adam17	D2_All
Fxyd5	D2_All
Il10ra	D2_All
Pltp	D2_All
Stk10	D2_All
Glipr1	D2_All
Tlr4	D2_All
Apobec1	D2_All
Mertk	D2_All
Arhgap4	D2_All
Syngr2	D2_All
Nmi	D2_All
Serpinb1a	D2_All
Ccl3	D2_All
P2ry6	D2_All
Vim	D2_All
Cpne3	D2_All
Tep1	D2_All
Man2b2	D2_All
Pld1	D2_All
Dclre1c	D2_All
Rel	D2_All
Themis2	D2_All
Skap2	D2_All
Ndufa4	D2_All
St3gal6	D2_All
Ccl2	D2_All
Pcp4l1	D2_All
Mcl1	D2_All
Necab2	D2_All
Ndufb6	D2_All
Tmem14a	D2_All
Fmnl2	D2_All
Ndufa1	D2_All
Tmem41a	D2_All
Tnfrsf1b	D2_All
Gbp4	D2_All
Syk	D2_All
Scin	D2_All
Ifi30	D2_All
Cycs	D2_All
Nts	D2_All
Snhg4	D2_All
Slc7a2	D2_All
Rbp4	D2_All
Sla	D2_All
Znfx1	D2_All
Oas1a	D2_All
Il1b	D2_All
Parvg	D2_All
Mov10	D2_All
Tceal3	D2_All
Higd2a	D2_All
Cox6c	D2_All
Fabp3	D2_All
Pcsk1	D2_All
Bin2	D2_All
Car10	D2_All
Lamp2	D2_All
Romo1	D2_All
Cd34	D2_All
Tifab	D2_All
Atp7a	D2_All
Akap13	D2_All
Cdh5	D2_All
Cox7a2	D2_All
Nrgn	D2_All
Ifngr1	D2_All
Slamf7	D2_All
Heatr5a	D2_All
Naip6	D2_All
Cd80	D2_All
Icam1	D2_All
Aoah	D2_All
Tomm7	D2_All
Psap	D2_All
Mvp	D2_All
Fli1	D2_All
Atp5e	D2_All
Ly6e	D2_All
Itgb1	D2_All
Scn1b	D2_All
Nlrc4	D2_All
Havcr2	D2_All
Ptbp3	D2_All
Zfp36l2	D2_All
Entpd1	D2_All
Ccr5	D2_All
Chchd10	D2_All
Plod1	D2_All
Rab15	D2_All
Pin4	D2_All
Fermt3	D2_All
Galns	D2_All
Hpse	D2_All
Slc29a3	D2_All
Rerg	D2_All
Bend6	D2_All
Glb1	D2_All
Snrpf	D2_All
Psmb9	D2_All
Sec23b	D2_All
Pros1	D2_All
Nap1l5	D2_All
Clk1	D2_All
Cd2ap	D2_All
Nop10	D2_All
Rnase6	D2_All
Tpd52l1	D2_All
Itpr2	D2_All
Manba	D2_All
Cdk5r2	D2_All
Arpp19	D2_All
Hcfc1r1	D2_All
Ankrd34c	D2_All
Dpm3	D2_All
Nfkb1	D2_All
Ppp1r2	D2_All
Scpep1	D2_All
Pik3r5	D2_All
Mrpl33	D2_All
Hexb	D2_All
Cox14	D2_All
Crhbp	D2_All
Prss12	D2_All
Cntrl	D2_All
Sf3b5	D2_All
Ndufb1	D2_All
Slc10a4	D2_All
Slc7a11	D2_All
Cend1	D2_All
Cd79a	D2_All
Gpr6	D2_All
Med12	D2_All
Slirp	D2_All
Gpr22	D2_All
Tceal6	D2_All
Ttc9b	D2_All
Sncb	D2_All
Nptxr	D2_All
Ctsb	D2_All
Plekho2	D2_All
Adgrg5	D2_All
Cmtm7	D2_All
Xdh	D2_All
Dpp7	D2_All
Txnip	D2_All
Pim1	D2_All
Flrt3	D2_All
Tcn2	D2_All
Ndufb4	D2_All
Ctse	D2_All
Hint1	D2_All
Akap5	D2_All
Il2rb	D2_All
Icos	D2_All
Ripk2	D2_All
Pcbd1	D2_All
Gpr18	D2_All
Wipf3	D2_All
Nipbl	D2_All
Sh3bgrl3	D2_All
Tnfaip3	D2_All
Arpc1b	D2_All
Sall1	D2_All
Ostf1	D2_All
Ssh2	D2_All
Lpxn	D2_All
Aqp4	D2_All
Maf	D2_All
Slpi	D2_All
Mt3	D2_All
Cnn2	D2_All
Tma7	D2_All
Ctsd	D2_All
Ptbp1	D2_All
Prcp	D2_All
C5ar1	D2_All
Ndufa11	D2_All
Uqcrq	D2_All
Rest	D2_All
Kcnv1	D2_All
Pcp4	D2_All
Adora2a	D2_All
Bmyc	D2_All
Nlrp3	D2_All
Rock1	D2_All
Gpam	D2_All
Card6	D2_All
Hmox1	D2_All
Tns3	D2_All
Stk3	D2_All
Helz2	D2_All
Kcnk9	D2_All
Map4k1	D2_All
Ndufa2	D2_All
Uqcrb	D2_All
Prkd3	D2_All
Mrpl36	D2_All
Piezo1	D2_All
Zic1	D2_All
Resp18	D2_All
Sprr1a	D2_All
Thy1	D2_All
Trafd1	D2_All
Tpp1	D2_All
Cib2	D2_All
Tceal5	D2_All
Hps5	D2_All
Atp5j2	D2_All
Enpp6	D2_All
Ndufs5	D2_All
Etv6	D2_All
Usp25	D2_All
Ankrd34a	D2_All
Calcrl	D2_All
Arhgap25	D2_All
Npsr1	D2_All
Atp6ap1l	D2_All
Gng3	D2_All
Olfm1	D2_All
Psme2	D2_All
Gimap7	D2_All
Ctxn1	D2_All
Anxa1	D2_All
Gm8369	D2_All
Klhl6	D2_All
Trim6	D2_All
Padi2	D2_All
Cd302	D2_All
Lsm2	D2_All
Itih3	D2_All
Lgi2	D2_All
Lat2	D2_All
Uqcr11	D2_All
Smc4	D2_All
Arhgap6	D2_All
Cxcr3	D2_All
Scamp2	D2_All
Arhgef6	D2_All
Nppc	D2_All
Tbca	D2_All
Lrp4	D2_All
Uqcrh	D2_All
Actn2	D2_All
Polr2k	D2_All
Cd22	D2_All
Fn1	D2_All
Neurod2	D2_All
Tbxas1	D2_All
Hpca	D2_All
Mllt11	D2_All
Ensa	D2_All
Pianp	D2_All
Pdpn	D2_All
Atp5l	D2_All
Fgl2	D2_All
Myo1g	D2_All
Caly	D2_All
Hacd4	D2_All
Pfdn1	D2_All
Plbd1	D2_All
Ube2e2	D2_All
Kdr	D2_All
Medag	D2_All
Slc28a2	D2_All
Cox6b1	D2_All
Myl6b	D2_All
Tmem196	D2_All
Cyfip1	D2_All
Apol9a	D2_All
Cnrip1	D2_All
Rnasek	D2_All
Cbln4	D2_All
Atpif1	D2_All
Calm2	D2_All
Fam163b	D2_All
Cox17	D2_All
Ripk3	D2_All
Nfatc1	D2_All
Tomm6	D2_All
Mgst3	D2_All
Nt5e	D2_All
Prmt8	D2_All
Fkbp1b	D2_All
Zcrb1	D2_All
Cst6	D2_All
Thap4	D2_All
Il18	D2_All
Dse	D2_All
Stxbp2	D2_All
Top2a	D2_All
Eng	D2_All
Notch1	D2_All
Sema3d	D2_All
Casp12	D2_All
Tnpo1	D2_All
Ppp1r1b	D2_All
Rbm11	D2_All
Plin2	D2_All
Lgals3	D2_All
Gns	D2_All
Il10rb	D2_All
Akna	D2_All
Ephx4	D2_All
Rab3b	D2_All
Tcirg1	D2_All
Dad1	D2_All
Praf2	D2_All
Magt1	D2_All
Pfn2	D2_All
Rasal3	D2_All
Vps54	D2_All
Mal2	D2_All
Slc18a3	D2_All
Notch2	D2_All
Scn4b	D2_All
Hypk	D2_All
Snap23	D2_All
Edem1	D2_All
Aff1	D2_All
Tpgs2	D2_All
Rasd2	D2_All
Anxa2	D2_All
Dennd4c	D2_All
Mospd2	D2_All
Tmem106a	D2_All
Ramp1	D2_All
Fkbp1a	D2_All
Dynlrb1	D2_All
Adcy4	D2_All
Sv2c	D2_All
Coa3	D2_All
Ubald1	D2_All
Vgf	D2_All
Bmp3	D2_All
Med28	D2_All
Nfe2l2	D2_All
Plpp6	D2_All
Brk1	D2_All
Ndufc1	D2_All
Cndp1	D2_All
Kcnt2	D2_All
Tmod3	D2_All
Ap1s1	D2_All
Diras2	D2_All
Dynll1	D2_All
Map3k1	D2_All
Wasf2	D2_All
Rab40b	D2_All
Chmp3	D2_All
Dab2	D2_All
Nrep	D2_All
Jak3	D2_All
Sash3	D2_All
Dynll2	D2_All
Pygl	D2_All
Dctn6	D2_All
Ms4a4c	D2_All
Nlrp1a	D2_All
Hsh2d	D2_All
Med11	D2_All
Srm	D2_All
Tomm20	D2_All
Ankrd29	D2_All
Zfp575	D2_All
Cxcr4	D2_All
Gap43	D2_All
Srp9	D2_All
Cap2	D2_All
Dynlt3	D2_All
Dusp26	D2_All
Nek6	D2_All
Fyco1	D2_All
Rac3	D2_All
Ndufb5	D2_All
Adap2	D2_All
Mpc1	D2_All
Pdgfra	D2_All
Ndufb3	D2_All
Ppp1r1a	D2_All
Lap3	D2_All
Commd8	D2_All
Isg20	D2_All
Lsm8	D2_All
Rab3a	D2_All
Hyal1	D2_All
Ppip5k2	D2_All
Bnip3	D2_All
Csf2ra	D2_All
Ets1	D2_All
Ndufab1	D2_All
Habp4	D2_All
Cd38	D2_All
Scand1	D2_All
Polr2l	D2_All
Myo5b	D2_All
Sh3bp2	D2_All
Cd2	D2_All
Tmem158	D2_All
Elavl4	D2_All
Mrps18c	D2_All
Ndufb10	D2_All
Rxrg	D2_All
Bcas2	D2_All
Sult4a1	D2_All
Nrp1	D2_All
Stk32c	D2_All
Man2a1	D2_All
Atp6v1f	D2_All
Cox5a	D2_All
Wdr83os	D2_All
Arap1	D2_All
Gal3st3	D2_All
Trnp1	D2_All
Mrps36	D2_All
Slc25a13	D2_All
Rd3l	D2_All
Eif5a2	D2_All
Vamp1	D2_All
Spi1	D2_All
Htr1a	D2_All
Moap1	D2_All
Ascc3	D2_All
Pgbd5	D2_All
Timm8b	D2_All
Ly96	D2_All
Atp13a1	D2_All
Ndufa7	D2_All
Drd5	D2_All
Gabarapl2	D2_All
Oaz2	D2_All
Rtn4r	D2_All
Mpc2	D2_All
Cep19	D2_All
Serpinb9	D2_All
Ctnnbip1	D2_All
Sec61b	D2_All
Spryd7	D2_All
Srgap2	D2_All
Ripk1	D2_All
Cetn3	D2_All
Actr3b	D2_All
Flna	D2_All
Prelid1	D2_All
Cyp7b1	D2_All
Doc2b	D2_All
Serf1	D2_All
Spred2	D2_All
Cadps2	D2_All
Vstm2l	D2_All
Etl4	D2_All
Chrm2	D2_All
Lmo3	D2_All
Csf1	D2_All
Ptpn22	D2_All
Rab13	D2_All
Map1lc3a	D2_All
Ciita	D2_All
Pnlip	D2_All
Spa17	D2_All
Rsu1	D2_All
Cabp7	D2_All
Mis18bp1	D2_All
Dmrtc1a	D2_All
Tlr2	D2_All
Malt1	D2_All
Vps13c	D2_All
Atp6v0e2	D2_All
Ano3	D2_All
Osmr	D2_All
Rab9b	D2_All
Dnajc15	D2_All
Rasa4	D2_All
Ccr2	D2_All
Cplx1	D2_All
Zmat4	D2_All
Itga6	D2_All
Rela	D2_All
Ss18l2	D2_All
Tstd3	D2_All
Il17ra	D2_All
Fgf12	D2_All
Gm2a	D2_All
Cinp	D2_All
Gapt	D2_All
Pdap1	D2_All
Pde1b	D2_All
Grcc10	D2_All
Itgax	D2_All
Trex1	D2_All
Trpc6	D2_All
Arhgap31	D2_All
Cisd1	D2_All
Ndufa13	D2_All
Arf5	D2_All
Npc2	D2_All
Cdhr1	D2_All
Nedd8	D2_All
Apoe	D2_All
Ccnd1	D2_All
Nrsn1	D2_All
Mapkapk2	D2_All
Rit2	D2_All
Trappc1	D2_All
Myo6	D2_All
Cnn3	D2_All
Ndufb2	D2_All
Rnf208	D2_All
Cox5b	D2_All
Mmd	D2_All
Tes	D2_All
Mzt1	D2_All
Dnm2	D2_All
Ube2d1	D2_All
Vcan	D2_All
Bsx	D2_All
Nkiras1	D2_All
Mrpl42	D2_All
Jagn1	D2_All
Car7	D2_All
Nanos1	D2_All
Penk	D2_All
Ndufb8	D2_All
Itpa	D2_All
Stat4	D2_All
Slc24a3	D2_All
Igsf21	D2_All
Kctd4	D2_All
Vamp2	D2_All
Abcb1a	D2_All
Plekhn1	D2_All
Fgf1	D2_All
Scoc	D2_All
Primpol	D2_All
Pnpla7	D2_All
Snca	D2_All
Kcnmb4	D2_All
Mrpl20	D2_All
Mlc1	D2_All
Fgd3	D2_All
Cd63	D2_All
Golga7b	D2_All
Serp2	D2_All
Fgr	D2_All
Kcnc2	D2_All
Aif1	D2_All
Rps29	D2_All
R3hdm4	D2_All
Dnajc12	D2_All
Gpr17	D2_All
Nfkbie	D2_All
Tacr1	D2_All
Capn3	D2_All
Zfp217	D2_All
Ifi35	D2_All
Prkcq	D2_All
Tmem203	D2_All
Sertm1	D2_All
Sgtb	D2_All
Zfp365	D2_All
Abhd10	D2_All
Rasgrp1	D2_All
Borcs7	D2_All
Fam229b	D2_All
Cd14	D2_All
Idua	D2_All
Pabpc1	D2_All
Dctn3	D2_All
Nap1l2	D2_All
Atad2b	D2_All
Cdip1	D2_All
Tnfrsf14	D2_All
Epb41l2	D2_All
Plxnb2	D2_All
Efemp1	D2_All
Guk1	D2_All
Cyp27a1	D2_All
Mcm3	D2_All
Aspa	D2_All
Mical2	D2_All
Zfyve26	D2_All
Ube2s	D2_All
Isg15	D2_All
Sowahc	D2_All
Fam131a	D2_All
Runx1	D2_All
Snx10	D2_All
Coro1a	D2_All
Atp5o	D2_All
Snrpd3	D2_All
Il18r1	D2_All
Mrps15	D2_All
Aebp1	D2_All
Gna13	D2_All
Gng2	D2_All
Ddx25	D2_All
Slc44a2	D2_All
Arhgap11a	D2_All
S1pr3	D2_All
Eif1	D2_All
Macf1	D2_All
Rspo3	D2_All
Mgst1	D2_All
Bcl6	D2_All
Iscu	D2_All
Gng13	D2_All
Camk4	D2_All
Mrps33	D2_All
Cited4	D2_All
Chchd1	D2_All
Ecel1	D2_All
Frmd4a	D2_All
Lage3	D2_All
Atad2	D2_All
Rspo2	D2_All
Slc14a1	D2_All
Snap25	D2_All
Ifitm1	D2_All
Slc24a2	D2_All
Rreb1	D2_All
Drd2	D2_All
Pdia4	D2_All
Irak1bp1	D2_All
Sumo1	D2_All
Gnb5	D2_All
Pithd1	D2_All
Kcnip4	D2_All
Setdb2	D2_All
Lyrm9	D2_All
Syndig1l	D2_All
Abcb1b	D2_All
Sstr2	D2_All
Moxd1	D2_All
Sparc	D2_All
Rps6ka1	D2_All
Abi3	D2_All
Higd1a	D2_All
Trappc6b	D2_All
Rab32	D2_All
Pde6d	D2_All
Susd4	D2_All
Apoo	D2_All
Nme1	D2_All
Smpdl3a	D2_All
Ndst4	D2_All
Stk17b	D2_All
Ifitm7	D2_All
Ndufa12	D2_All
Snx7	D2_All
Fbxl16	D2_All
Pepd	D2_All
Cfap36	D2_All
Trem2	D2_All
Ndufb9	D2_All
Ass1	D2_All
Slc17a8	D2_All
Ednrb	D2_All
Usp46	D2_All
Plpp4	D2_All
Hdac5	D2_All
Coprs	D2_All
Slc1a3	D2_All
Gabarapl1	D2_All
Eid1	D2_All
Dock10	D2_All
Arl3	D2_All
Lpl	D2_All
Camk1	D2_All
Gsk3a	D2_All
Prkd2	D2_All
Vti1b	D2_All
Slfn1	D2_All
Sema4d	D2_All
Acyp2	D2_All
Nsg1	D2_All
Atp5h	D2_All
Dnajb3	D2_All
Cdkn2d	D2_All
Srp14	D2_All
Sh3gl2	D2_All
Lpcat4	D2_All
Phyhip	D2_All
Pycard	D2_All
Rragd	D2_All
Arl15	D2_All
Creg2	D2_All
Gpr34	D2_All
Vamp4	D2_All
Mapk4	D2_All
Pbdc1	D2_All
Dnajc30	D2_All
Tmem263	D2_All
Slc5a7	D2_All
Rps24	D2_All
Maob	D2_All
Emb	D2_All
Pomp	D2_All
Ctnna1	D2_All
Babam1	D2_All
Wsb1	D2_All
Atp5j	D2_All
Mrpl54	D2_All
Arl16	D2_All
Cenpq	D2_All
Ankrd33b	D2_All
Tnfsf13b	D2_All
Ccdc71	D2_All
Tmem60	D2_All
Sprn	D2_All
Atp5g1	D2_All
Efna3	D2_All
Malsu1	D2_All
Traf3ip3	D2_All
Jun	D2_All
Gprin3	D2_All
Rasd1	D2_All
Sec24d	D2_All
Asic2	D2_All
Ndufc2	D2_All
Cmtm6	D2_All
Tspan17	D2_All
Nfam1	D2_All
Bccip	D2_All
Trnau1ap	D2_All
Gda	D2_All
Tnfsf10	D2_All
Spryd4	D2_All
Pfdn6	D2_All
Usp2	D2_All
Rasgrp3	D2_All
Ift57	D2_All
Clk4	D2_All
Ptrhd1	D2_All
Rrbp1	D2_All
Gsn	D2_All
Irf3	D2_All
Tmem199	D2_All
Fam162a	D2_All
Krt222	D2_All
Slc29a4	D2_All
Nme3	D2_All
Fnbp4	D2_All
Lrrc10b	D2_All
Ctsa	D2_All
Kmo	D2_All
Dctd	D2_All
Mrpl13	D2_All
Pstpip2	D2_All
Cbr3	D2_All
Psd4	D2_All
Gpr75	D2_All
Blcap	D2_All
Arl11	D2_All
Fign	D2_All
Micu3	D2_All
Eef1b2	D2_All
Pdcd11	D2_All
Gpx2	D2_All
Crip2	D2_All
Ntan1	D2_All
Acot13	D2_All
Clstn2	D2_All
Atp6v1e1	D2_All
Ly6h	D2_All
Atp6v0c	D2_All
Gnai3	D2_All
Tsr2	D2_All
Lypd6	D2_All
Wbp2	D2_All
Gas7	D2_All
Ndufs3	D2_All
Dtd1	D2_All
Rnf113a1	D2_All
Svop	D2_All
Chp1	D2_All
Zcchc2	D2_All
Shisa5	D2_All
Rgs2	D2_All
Prdx5	D2_All
Klf16	D2_All
Ehd3	D2_All
Acyp1	D2_All
Inpp5b	D2_All
Timp1	D2_All
Mdn1	D2_All
Cox8a	D2_All
Ism1	D2_All
Ctbs	D2_All
Rpp25	D2_All
Dnajc19	D2_All
Rbmx2	D2_All
Htr1d	D2_All
Mrps11	D2_All
Nhp2	D2_All
Atp5g2	D2_All
Rab28	D2_All
Txndc17	D2_All
Tescl	D2_All
Sdhaf3	D2_All
Scg5	D2_All
Mlf2	D2_All
Pde8b	D2_All
Dennd3	D2_All
Map3k8	D2_All
Dnajc13	D2_All
Sms	D2_All
Pira2	D2_All
Ndufb11	D2_All
Mtch1	D2_All
Islr	D2_All
Chchd2	D2_All
Cpne4	D2_All
Git2	D2_All
Ubr4	D2_All
Ccdc124	D2_All
Swap70	D2_All
Vps13b	D2_All
Hsbp1	D2_All
Ankfy1	D2_All
Fmc1	D2_All
Hmgb2	D2_All
Polr3k	D2_All
Pak2	D2_All
Stmn3	D2_All
Ppp1r7	D2_All
Fgf13	D2_All
Arl4a	D2_All
Lag3	D2_All
Ubxn2a	D2_All
Elk3	D2_All
Fcnb	D2_All
Mest	D2_All
Cox4i1	D2_All
Ube2a	D2_All
Tap2	D2_All
Sectm1a	D2_All
Eef1e1	D2_All
Ptprz1	D2_All
Kcnip2	D2_All
Nrip3	D2_All
Chd7	D2_All
Hmgb3	D2_All
Hspb6	D2_All
Ndufa8	D2_All
Gpr162	D2_All
Ap3s1	D2_All
Tcerg1l	D2_All
Leng8	D2_All
Atp6v1g2	D2_All
Irf5	D2_All
Grem1	D2_All
Lrmp	D2_All
Fam131b	D2_All
Cspg4	D2_All
Dbndd1	D2_All
Nhlrc1	D2_All
Nudt16	D2_All
Atp5g3	D2_All
Mphosph6	D2_All
Smim17	D2_All
Zfhx3	D2_All
Grxcr1	D2_All
Fam131c	D2_All
Kcng1	D2_All
Lynx1	D2_All
Bola3	D2_All
Ppp3r1	D2_All
Ak6	D2_All
Plin4	D2_All
Ndufs4	D2_All
Kcnc4	D2_All
Cetn4	D2_All
Gpr88	D2_All
Mmp2	D2_All
Mchr1	D2_All
Hnmt	D2_All
Sez6	D2_All
Lancl3	D2_All
Pgp	D2_All
Colgalt1	D2_All
Vsnl1	D2_All
Bod1	D2_All
Defb19	D2_All
Ppia	D2_All
Coro1b	D2_All
Rpusd1	D2_All
Eif1b	D2_All
Cdc42se2	D2_All
Elovl1	D2_All
Tspan14	D2_All
Pam16	D2_All
Ndufa6	D2_All
Cisd2	D2_All
Kcns2	D2_All
Lims1	D2_All
Dusp14	D2_All
Plxnb3	D2_All
Armcx3	D2_All
Sec61g	D2_All
Acadl	D2_All
Nt5c3b	D2_All
Plcb2	D2_All
Rbx1	D2_All
Mogat1	D2_All
Gng7	D2_All
Syt16	D2_All
Ndufv2	D2_All
Fxyd6	D2_All
Coro2a	D2_All
Arxes2	D2_All
Ndufa5	D2_All
Lgr5	D2_All
Adamts4	D2_All
Frrs1l	D2_All
Thoc7	D2_All
Tspo	D2_All
Sema6a	D2_All
Zfp385b	D2_All
Mpp3	D2_All
Synpr	D2_All
Hmga1	D2_All
Tmem258	D2_All
Tle3	D2_All
Mospd3	D2_All
Ifne	D2_All
Fgd2	D2_All
Zc3h12b	D2_All
Pdgfc	D2_All
Gmfg	D2_All
Med4	D2_All
Itpkb	D2_All
Hint3	D2_All
P2ry14	D2_All
Psmb6	D2_All
Tnfrsf19	D2_All
Krtdap	D2_All
Ubl3	D2_All
Ttc1	D2_All
Rab6b	D2_All
Slc30a9	D2_All
Vps13a	D2_All
Jazf1	D2_All
Klhdc3	D2_All
Kremen1	D2_All
Mrpl22	D2_All
Igsf6	D2_All
Pik3cd	D2_All
Ndufaf5	D2_All
Stx1b	D2_All
Tmem151a	D2_All
Ssu72	D2_All
Arhgap44	D2_All
Ankrd44	D2_All
Ube2v2	D2_All
Osbpl8	D2_All
Sdhd	D2_All
Ubr2	D2_All
Lbh	D2_All
Tceal8	D2_All
Cd69	D2_All
Pnma2	D2_All
Map7d2	D2_All
Ift20	D2_All
Rab4a	D2_All
Garnl3	D2_All
Cmas	D2_All
Rab12	D2_All
Ch25h	D2_All
Wwc1	D2_All
Myd88	D2_All
Mxra7	D2_All
Cables2	D2_All
Supt20	D2_All
Vma21	D2_All
Aip	D2_All
Snn	D2_All
Dhcr24	D2_All
Gsap	D2_All
Snrpe	D2_All
Med23	D2_All
Tcf7l2	D2_All
Gmip	D2_All
Ttc39b	D2_All
Cebpd	D2_All
Btf3l4	D2_All
Ypel3	D2_All
Mrps10	D2_All
Ica1	D2_All
Cmtm3	D2_All
Cd9	D2_All
Mylip	D2_All
Smg1	D2_All
Abhd4	D2_All
Stub1	D2_All
Arhgef40	D2_All
Brms1l	D2_All
Elof1	D2_All
Slc25a4	D2_All
Auh	D2_All
Tbc1d1	D2_All
Irak3	D2_All
Mrpl53	D2_All
Ly75	D2_All
Gatad1	D2_All
Il15ra	D2_All
Meaf6	D2_All
Csdc2	D2_All
Srp19	D2_All
Psat1	D2_All
Ccnl1	D2_All
Wnk1	D2_All
Oas3	D2_All
Cryga	D2_All
