GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	padj
11	GO:0098805	4.92159166706816e-26	2.72348117864317	83.4300466744457	184	1657	whole membrane	ABCA1;ABCB4;ABCD1;ACAP2;ADAM17;ADGRE5;AHNAK;ANKFY1;ANKZF1;ANXA1;ANXA2;ANXA3;AP1G2;AP3B1;APOE;AQP4;ATP1A2;ATP6V0A2;ATP7A;B2M;B4GALT1;BST2;BTK;C3AR1;C5AR1;CALR;CARD11;CASP8;CD14;CD2;CD33;CD38;CD3G;CD4;CD44;CD48;CD53;CD74;CD79A;CD9;CLEC12A;CLEC4C;CMTM6;CNP;CORO1A;CP;CPNE3;CTNNA1;CTNS;CTSA;CTSD;CYBA;CYBB;DAB2;DBNL;DNAJC13;DNM2;DTX3L;EDNRB;EGFR;EHD4;FAS;FCER1G;FCGR2A;FGD2;GLIPR1;GNAI3;GPAM;GPNMB;GPR137B;GRN;HCK;HK2;HMOX1;HPSE;ICAM1;IRGM;IL7R;INPP5B;INPP5D;IQGAP1;IRAK4;IRF7;ITGAL;ITGAM;ITGAX;ITGB1;ITGB2;ITPR2;KDR;KMO;LAPTM5;LAT2;LCP2;LGALS3;LITAF;IRAG2;LRP1;LRP4;LY96;LYN;MAG;MAGT1;MAN2B2;MANBA;MCL1;MGST1;MLC1;MOSPD2;MOXD1;MYD88;MYO6;NCF4;NFAM1;NOSTRIN;NPC1;OCLN;OLR1;P2RY12;PAG1;PDPN;PECAM1;LILRB3;PLD1;PLSCR1;PML;PRCP;PSAP;PTPRC;RAB13;RAC2;RAP1B;RETSAT;RIPK1;RSAD2;SCAMP2;SDC4;SEC23B;SEC24D;SEH1L;SELPLG;SLC11A1;SLC15A3;SLC15A4;SLC29A3;SLC2A5;SLC44A1;SLC44A2;SLC9A9;SNAP23;SPARC;STAT6;STK10;STOM;STXBP2;SYNE2;SYNGR2;TAP1;TAP2;TAPBP;TCIRG1;TGFBR1;TGFBR2;TLR1;TLR2;TLR3;TLR4;TLR6;TLR7;TLR8;TLR9;TMBIM1;TMEM63A;TNFRSF1B;TPP1;TRPM2;TSPAN14;TSPO;TYROBP;UBR4;VPS13A;VPS13C;WDR81;ZFYVE26	3.68671957605833e-24
12	GO:0009986	1.13793264248222e-25	3.51629602484232	40.8842473745624	117	812	cell surface	ABCA1;ABCB1;ABCB1;ADAM17;ADGRE1;ADGRF5;ADGRG6;ANXA1;ANXA2;AQP4;AXL;B2M;B4GALT1;BST2;C3;C5AR1;CALR;CCR2;CCR5;CD14;CD2;CD200R1L;CD200R1;CD22;CD302;CD33;CD34;CD38;CD3G;CD4;CD44;CD53;CD6;CD69;CD74;CD79A;CD80;CD86;CD9;CDH5;CLEC2D;CLU;CSF1R;CSF2RA;CSF3R;CSPG4;CTSB;CTSZ;CX3CR1;CXCL10;CXCL9;CXCR3;CXCR4;EGFR;ENG;ENPP3;F10;FAS;FCER1G;FCGR2B;FCN1;HAVCR2;HSPA5;ICAM1;ICOS;IL13RA1;IL15RA;IL2RB;IL2RG;IL7R;ITGA4;ITGA6;ITGAL;ITGAM;ITGAX;ITGB1;ITGB2;KLRK1;LAG3;LGALS3;LRP4;LY75;MSN;NOTCH1;NOTCH2;NRP1;NT5E;OSMR;P2RX7;P2RY12;P4HB;PDGFC;PDGFRA;PDIA4;PECAM1;PLXNB2;PLXNB3;PTPRC;SDC4;SLAMF8;SLC1A3;SLC1A4;SLC7A11;SPARC;SULF2;TGFB1;TGFBR1;TGFBR2;HAVCR1;TLN1;TLR2;TLR4;TLR8;TNFRSF11A;TNFRSF14;TSPAN14;TYROBP;VCAM1	7.81380414504456e-24
13	GO:0009897	4.57917707523992e-25	5.3748819278957	16.766569428238	70	333	external side of plasma membrane	ABCA1;ABCB1;ABCB1;ADGRE1;ANXA1;AQP4;B2M;B4GALT1;CALR;CCR2;CCR5;CD14;CD2;CD200R1L;CD200R1;CD22;CD302;CD33;CD34;CD3G;CD4;CD6;CD69;CD74;CD79A;CD80;CD86;CD9;CDH5;CLEC2D;CSF2RA;CSF3R;CTSB;CX3CR1;CXCL10;CXCL9;CXCR3;CXCR4;ENG;ENPP3;F10;FAS;FCER1G;FCGR2B;FCN1;ICAM1;ICOS;IL13RA1;IL2RB;IL2RG;IL7R;ITGA6;ITGAM;ITGB1;ITGB2;KLRK1;LAG3;LY75;OSMR;P2RX7;P2RY12;P4HB;PDGFRA;PECAM1;PTPRC;TGFBR2;TLR4;TLR8;TNFRSF11A;TNFRSF14;VCAM1	2.72519182383926e-23
14	GO:1903561	4.63018028322205e-25	2.53126691542415	100.700116686114	206	2000	extracellular vesicle	A2M;ABCB1;ABCB1;ABCB4;ABCC1;ADGRE5;AEBP1;AHNAK;ANKFY1;ANXA1;ANXA2;ANXA3;APOE;ARHGDIB;ARPC1B;ARRDC4;ATP1A2;AXL;B2M;B4GALT1;BST2;C2;C3;C4A;C4B;C7;CALR;CARD11;CD14;CD22;CD2AP;CD37;CD38;CD44;CD48;CD53;CD74;CD82;CD86;CD9;CDK5RAP2;CLIC1;CLU;CNDP2;CNP;CORO1A;CORO1B;CP;CPNE3;CSPG4;CTNS;CTSA;CTSB;CTSC;CTSD;CTSH;CTSZ;CXCR4;CYFIP1;DBNL;DNAJC13;DNM2;DOCK10;DOCK2;DPP7;EFEMP1;EHD4;ENPP3;ENPP6;ENTPD1;ENTPD2;EPB41L2;ERAP1;FAS;FBLN1;FERMT3;FGL2;FGR;FLNA;FN1;FTL;FUCA1;GALNS;GBP6;GLB1;GM2A;GNA13;GNAI3;GNS;GRN;GSN;HEXA;HEXB;HSPA5;HYAL1;ICAM1;IDUA;IQGAP1;ISLR;ITGA4;ITGAL;ITGAM;ITGB1;ITGB2;ITIH3;LAP3;LAT2;LCP1;LGALS3;LGALS3BP;LGMN;LY75;LYN;LYZ;MAN2A1;MAN2B2;MAPKAPK2;MARCKS;MOB1A;MSN;MVP;MYH9;MYO1E;MYO1G;MYO6;NAMPT;NAPRT;NCOA3;NIPBL;NPC1;NPC2;NT5E;P4HB;PADI2;PDGFC;PECAM1;PEPD;LILRB4;PLCG2;PLOD1;PLSCR1;PLXNB2;PNP;PRCP;PROS1;PSAP;PSAT1;PSMB8;PSMB9;PSME1;PSME2;PTPN6;PTPRC;PYGL;RAB13;RAC2;RAP1B;RARRES1;RASAL3;RENBP;RPLP0;RREB1;RSU1;SCAMP2;SCIN;SCPEP1;SDC4;SECTM1;SERPINB1;SERPINB9;SERPING1;SLAMF6;SLC12A9;SLC1A4;SLC2A5;SLC44A1;SLC44A2;SLPI;SMPDL3A;SNAP23;SOGA1;SPINT1;SPP1;ST3GAL6;STK10;STOM;STXBP2;SYNE2;SYNGR2;TIMP1;TLN1;TMBIM1;TMEM63A;TNFAIP3;TNFSF10;TNPO1;TPP1;TSPO;TYK2;VCAM1;VIM;VPS13C;VTN;VWF;WAS;WASF2;ZMPSTE24	2.72519182383926e-23
15	GO:0043230	5.26926469152889e-25	2.52809897184001	100.8008168028	206	2002	extracellular organelle	A2M;ABCB1;ABCB1;ABCB4;ABCC1;ADGRE5;AEBP1;AHNAK;ANKFY1;ANXA1;ANXA2;ANXA3;APOE;ARHGDIB;ARPC1B;ARRDC4;ATP1A2;AXL;B2M;B4GALT1;BST2;C2;C3;C4A;C4B;C7;CALR;CARD11;CD14;CD22;CD2AP;CD37;CD38;CD44;CD48;CD53;CD74;CD82;CD86;CD9;CDK5RAP2;CLIC1;CLU;CNDP2;CNP;CORO1A;CORO1B;CP;CPNE3;CSPG4;CTNS;CTSA;CTSB;CTSC;CTSD;CTSH;CTSZ;CXCR4;CYFIP1;DBNL;DNAJC13;DNM2;DOCK10;DOCK2;DPP7;EFEMP1;EHD4;ENPP3;ENPP6;ENTPD1;ENTPD2;EPB41L2;ERAP1;FAS;FBLN1;FERMT3;FGL2;FGR;FLNA;FN1;FTL;FUCA1;GALNS;GBP6;GLB1;GM2A;GNA13;GNAI3;GNS;GRN;GSN;HEXA;HEXB;HSPA5;HYAL1;ICAM1;IDUA;IQGAP1;ISLR;ITGA4;ITGAL;ITGAM;ITGB1;ITGB2;ITIH3;LAP3;LAT2;LCP1;LGALS3;LGALS3BP;LGMN;LY75;LYN;LYZ;MAN2A1;MAN2B2;MAPKAPK2;MARCKS;MOB1A;MSN;MVP;MYH9;MYO1E;MYO1G;MYO6;NAMPT;NAPRT;NCOA3;NIPBL;NPC1;NPC2;NT5E;P4HB;PADI2;PDGFC;PECAM1;PEPD;LILRB4;PLCG2;PLOD1;PLSCR1;PLXNB2;PNP;PRCP;PROS1;PSAP;PSAT1;PSMB8;PSMB9;PSME1;PSME2;PTPN6;PTPRC;PYGL;RAB13;RAC2;RAP1B;RARRES1;RASAL3;RENBP;RPLP0;RREB1;RSU1;SCAMP2;SCIN;SCPEP1;SDC4;SECTM1;SERPINB1;SERPINB9;SERPING1;SLAMF6;SLC12A9;SLC1A4;SLC2A5;SLC44A1;SLC44A2;SLPI;SMPDL3A;SNAP23;SOGA1;SPINT1;SPP1;ST3GAL6;STK10;STOM;STXBP2;SYNE2;SYNGR2;TIMP1;TLN1;TMBIM1;TMEM63A;TNFAIP3;TNFSF10;TNPO1;TPP1;TSPO;TYK2;VCAM1;VIM;VPS13C;VTN;VWF;WAS;WASF2;ZMPSTE24	2.8945827372132e-23
16	GO:0070062	7.70536270536919e-25	2.52914830408857	99.6427654609102	204	1979	extracellular exosome	A2M;ABCB1;ABCB1;ABCB4;ABCC1;ADGRE5;AEBP1;AHNAK;ANKFY1;ANXA1;ANXA2;ANXA3;APOE;ARHGDIB;ARPC1B;AXL;B2M;B4GALT1;BST2;C2;C3;C4A;C4B;C7;CALR;CARD11;CD14;CD22;CD2AP;CD37;CD38;CD44;CD48;CD53;CD74;CD82;CD86;CD9;CDK5RAP2;CLIC1;CLU;CNDP2;CNP;CORO1A;CORO1B;CP;CPNE3;CSPG4;CTNS;CTSA;CTSB;CTSC;CTSD;CTSH;CTSZ;CXCR4;CYFIP1;DBNL;DNAJC13;DNM2;DOCK10;DOCK2;DPP7;EFEMP1;EHD4;ENPP3;ENPP6;ENTPD1;ENTPD2;EPB41L2;ERAP1;FAS;FBLN1;FERMT3;FGL2;FGR;FLNA;FN1;FTL;FUCA1;GALNS;GBP6;GLB1;GM2A;GNA13;GNAI3;GNS;GRN;GSN;HEXA;HEXB;HSPA5;HYAL1;ICAM1;IDUA;IQGAP1;ISLR;ITGA4;ITGAL;ITGAM;ITGB1;ITGB2;ITIH3;LAP3;LAT2;LCP1;LGALS3;LGALS3BP;LGMN;LY75;LYN;LYZ;MAN2A1;MAN2B2;MAPKAPK2;MARCKS;MOB1A;MSN;MVP;MYH9;MYO1E;MYO1G;MYO6;NAMPT;NAPRT;NCOA3;NIPBL;NPC1;NPC2;NT5E;P4HB;PADI2;PDGFC;PECAM1;PEPD;LILRB4;PLCG2;PLOD1;PLSCR1;PLXNB2;PNP;PRCP;PROS1;PSAP;PSAT1;PSMB8;PSMB9;PSME1;PSME2;PTPN6;PTPRC;PYGL;RAB13;RAC2;RAP1B;RARRES1;RASAL3;RENBP;RPLP0;RREB1;RSU1;SCAMP2;SCIN;SCPEP1;SDC4;SECTM1;SERPINB1;SERPINB9;SERPING1;SLAMF6;SLC12A9;SLC1A4;SLC2A5;SLC44A1;SLC44A2;SLPI;SMPDL3A;SNAP23;SOGA1;SPINT1;SPP1;ST3GAL6;STK10;STOM;STXBP2;SYNE2;SYNGR2;TIMP1;TLN1;TMBIM1;TMEM63A;TNFAIP3;TNFSF10;TNPO1;TPP1;TSPO;TYK2;VCAM1;VIM;VPS13C;VTN;VWF;WAS;WASF2;ZMPSTE24	3.96826179326513e-23
17	GO:0005615	1.33808906816703e-24	2.26584601137391	152.057176196033	272	3020	extracellular space	A2M;ABCB1;ABCB1;ABCB4;ABCC1;ADAMTS4;ADGRE5;AEBP1;AGA;AHNAK;ANKFY1;ANXA1;ANXA2;ANXA3;APOE;APOL4;APOL1;ARHGDIB;ARPC1B;AXL;B2M;B4GALT1;BST2;C1QA;C1QB;C1QC;C2;C3;C4A;C4B;C7;CALR;CARD11;CCL2;CCL3L1;CCL3L3;CCL18;CCL3;CD14;CD180;CD22;CD2AP;CD37;CD38;CD44;CD48;CD53;CD74;CD82;CD86;CD9;CDK5RAP2;CLIC1;CLU;CMTM3;CMTM7;CNDP2;CNP;CORO1A;CORO1B;CP;CPNE3;CSF1;CSPG4;CTBS;CTNS;CTSA;CTSB;CTSC;CTSD;CTSH;CTSS;CTSZ;CXCL10;CXCL13;CXCL16;CXCL17;CXCL9;CXCR4;CYFIP1;DBNL;DCN;DNAJC13;DNM2;DOCK10;DOCK2;DPP7;EFEMP1;EGFR;EHD4;ENG;ENPP3;ENPP6;ENTPD1;ENTPD2;EPB41L2;ERAP1;F10;FAS;FBLN1;FCN1;FERMT3;FGL2;FGR;FLNA;FLRT3;FN1;FTL;FUCA1;GALNS;GBP6;GLB1;GLIPR1;GM2A;GNA13;GNAI3;GNS;GOLM1;GRN;GSN;HEXA;HEXB;HMGB2;HMOX1;HSPA5;HYAL1;ICAM1;IDUA;IL15RA;IL18;IL1A;IL1B;IQGAP1;IRAK4;ISLR;ITGA4;ITGAL;ITGAM;ITGB1;ITGB2;ITIH3;KMO;LAP3;LAT2;LCP1;LGALS3;LGALS3BP;LGMN;LY75;LY86;LY96;LYN;LYZ;MAN2A1;MAN2B2;MAPKAPK2;MARCKS;MERTK;MFNG;MMP2;MOB1A;MOV10;MOXD1;MSN;MVP;MYH9;MYO1E;MYO1G;MYO6;NAMPT;NAPRT;NCOA3;NIPBL;NPC1;NPC2;NRP1;NT5E;OAS3;P4HB;PADI2;PCSK2;PDGFC;PDIA4;PECAM1;PEPD;LILRB4;PLBD1;PLCG2;PLOD1;PLSCR1;PLTP;PLXNB2;PNLIP;PNP;PRCP;PROS1;PSAP;PSAT1;PSMB8;PSMB9;PSME1;PSME2;PTPN6;PTPRC;PYGL;RAB13;RAC2;RALGAPA2;RAP1B;RARRES1;RASAL3;RENBP;RNASE6;RPLP0;RREB1;RSU1;SCAMP2;SCIN;SCPEP1;SDC4;SECTM1;SEMA3D;SEMA4D;SEMA6A;SERPINB1;SERPINB9;SERPING1;SLAMF6;SLC12A9;SLC1A4;SLC2A5;SLC44A1;SLC44A2;SLPI;SMPDL3A;SNAP23;SOGA1;SPARC;SPINT1;SPP1;SSH2;ST14;ST3GAL6;STK10;STOM;STXBP2;SULF2;SYNE2;SYNGR2;TCN2;TGFB1;TIMP1;TLN1;TLR3;TMBIM1;TMEM63A;TNFAIP3;TNFSF10;TNFSF13B;TNPO1;TPP1;TSPO;TYK2;VCAM1;VCAN;VIM;VPS13C;VTN;VWF;WAS;WASF2;XDH;ZMPSTE24	6.48579642452725e-23
18	GO:0005576	1.98726678594609e-22	2.07732791874039	199.486931155193	323	3962	extracellular region	A2M;ABCB1;ABCB1;ABCB4;ABCC1;ADAMTS4;ADGRE5;AEBP1;AGA;AHNAK;ANKFY1;ANXA1;ANXA2;ANXA3;AOAH;APOE;APOL2;APOL3;APOL4;APOL1;AQP4;ARHGDIB;ARPC1B;ARRDC4;ATP1A2;AXL;B2M;B4GALT1;BIN2;BST2;C1QA;C1QB;C1QC;C2;C3;C4A;C4B;C7;CALR;CA11;CARD11;CCL2;CCL3L1;CCL3L3;CCL18;CCL3;CD14;CD180;CD2;CD200R1;CD22;CD2AP;SIGLEC6;CD34;CD37;CD38;CD44;CD48;CD53;CD6;CD74;CD82;CD86;CD9;CDK5RAP2;CLIC1;CLU;CMTM3;CMTM7;CNDP1;CNDP2;CNN2;CNP;CORO1A;CORO1B;CP;CPNE3;CSF1;CSF2RA;CSF3R;CSPG4;CTBS;CTNS;CTSA;CTSB;CTSC;CTSD;CTSH;CTSS;CTSZ;CXCL10;CXCL13;CXCL16;CXCL17;CXCL9;CXCR4;CYFIP1;DBNL;DCN;DNAJC13;DNASE1L1;DNM2;DOCK10;DOCK2;DPP7;DST;DUSP11;EFEMP1;EGFR;EHD4;ENG;ENPP3;ENPP6;ENTPD1;ENTPD2;EPB41L2;ERAP1;F10;FAM83D;FAS;FBLN1;FCN1;FERMT3;FGL2;FGR;FLNA;FLRT3;FN1;FTL;FUCA1;GALNS;GBP6;GLB1;GLIPR1;GM2A;GMFG;GNA13;GNAI3;GNS;GOLM1;GRN;GSN;HEXA;HEXB;HMGB2;HMOX1;HPSE;HSPA5;HYAL1;ICAM1;ICOS;IDUA;IFI30;IL15RA;IL17RA;IL18;IL1A;IL1B;IL7R;IQGAP1;IRAK4;ISG15;ISLR;ITGA4;ITGA6;ITGAL;ITGAM;ITGB1;ITGB2;ITIH3;KDR;KMO;LAG3;LAP3;LAT2;LCP1;LGALS3;LGALS3BP;LGMN;LY6E;LY75;LY86;LY96;LYN;LYZ;MAN2A1;MAN2B2;MAPKAPK2;MARCKS;MERTK;MFNG;MMP2;MOB1A;MOV10;MOXD1;MPEG1;MSN;MVP;MYH9;MYO1E;MYO1G;MYO6;NAMPT;NAPRT;NCOA3;NFKB1;NIPBL;NLRP3;NOTCH1;NOTCH2;NPC1;NPC2;NRP1;NT5E;OAS1;OAS3;OLR1;OSTF1;P4HB;PADI2;PCSK2;PDGFC;PDIA4;PECAM1;PEPD;LILRB4;PLAC8;PLBD1;PLCG2;PLEK;PLEKHO2;PLIN2;PLOD1;PLSCR1;PLTP;PLXNB2;PNLIP;PNP;PRCP;PROS1;PSAP;PSAT1;PSMB8;PSMB9;PSME1;PSME2;PTPN6;PTPRC;PTPRZ1;PYCARD;PYGL;RAB13;RAC2;RALGAPA2;RAP1B;RARRES1;RASAL3;RENBP;RNASE6;ROCK1;RPLP0;RREB1;RSU1;SCAMP2;SCIN;SCPEP1;SDC4;SECTM1;SEMA3D;SEMA4D;SEMA6A;SERPINB1;SERPINB9;SERPING1;SIGLEC1;SLAMF6;SLC12A9;SLC1A4;SLC2A5;SLC44A1;SLC44A2;SLPI;SMPDL3A;SNAP23;SOGA1;SPARC;SPINT1;SPP1;SSH2;ST14;ST3GAL6;STK10;STOM;STXBP2;SULF2;SYNE2;SYNGR2;TCN2;TGFB1;TIMP1;TLN1;TLR3;TLR9;TMBIM1;TMEM63A;TNFAIP3;TNFRSF1B;TNFSF10;TNFSF13B;TNPO1;TPP1;TREM2;TSPO;TYK2;VCAM1;VCAN;VIM;VPS13C;VTN;VWF;WAS;WASF2;XDH;ZMPSTE24	9.0972657312199e-21
19	GO:0098552	3.38435319610504e-22	3.91068555800699	26.8869311551925	86	534	side of membrane	ABCA1;ABCB1;ABCB1;ADGRE1;ANXA1;AQP4;B2M;B4GALT1;CALR;CCR2;CCR5;CD14;CD2;CD200R1L;CD200R1;CD22;CD302;CD33;CD34;CD3G;CD4;CD6;CD69;CD74;CD79A;CD80;CD86;CD9;CDH5;CLEC2D;CSF2RA;CSF3R;CTSA;CTSB;CX3CR1;CXCL10;CXCL9;CXCR3;CXCR4;ENG;ENPP3;F10;FAS;FCER1G;FCGR2B;FCN1;FGR;GM2A;GNA13;GNA15;GNAI3;HCK;ICAM1;ICOS;IL13RA1;IL2RB;IL2RG;IL7R;IQGAP1;ITGA6;ITGAM;ITGB1;ITGB2;KLRK1;LAG3;LITAF;LY75;LYN;OSMR;P2RX7;P2RY12;P4HB;PDGFRA;PECAM1;PTPN22;PTPRC;RASAL3;RGS1;SLA;SYK;TAPBP;TGFBR2;TLR4;TLR8;TNFRSF11A;TNFRSF14;VCAM1	1.46774054399503e-20
20	GO:0030667	5.54124307694111e-22	5.23859943003735	15.0546674445741	62	299	secretory granule membrane	ADGRE5;B4GALT1;BST2;C3AR1;C5AR1;CD14;CD33;CD38;CD44;CD53;CD9;CLEC12A;CLEC4C;CMTM6;CPNE3;CYBA;CYBB;DNAJC13;FCER1G;FCGR2A;GLIPR1;IQGAP1;ITGAL;ITGAM;ITGAX;ITGB2;ITPR2;LGALS3;IRAG2;MAGT1;MANBA;MGST1;MOSPD2;MOXD1;NFAM1;OLR1;PECAM1;LILRB3;PLD1;PRCP;PSAP;PTPRC;RAP1B;SLC11A1;SLC15A4;SLC2A5;SLC44A2;SNAP23;SPARC;STK10;STOM;STXBP2;TCIRG1;TLR2;TMBIM1;TMEM63A;TNFRSF1B;TRPM2;TSPAN14;TYROBP;UBR4;VPS13C	2.28299214769974e-20
21	GO:0012505	1.81795597750907e-20	1.97851707922022	221.389206534422	342	4397	endomembrane system	A2M;ABCA1;ABCD1;ABHD4;ACAP2;ACSBG1;ADGRE5;AGA;ALOX5AP;ANKFY1;ANKLE2;ANXA1;ANXA2;ANXA3;AP1G2;AP3B1;APOE;APOL2;APOL1;AQP4;ARAP1;ARHGAP4;ARRDC4;ATP13A1;ATP1A2;ATP6V0A2;ATP7A;B2M;B4GALNT3;B4GALT1;BCL6;BIN2;BNIP2;BST2;C3;C3AR1;C4A;C5AR1;CALCRL;CALR;CASP12;CCDC93;CCND1;CCR5;CD14;CD22;CD33;CD38;CD4;CD44;CD53;CD74;CD79A;CD9;CDH5;CDK5RAP2;CH25H;CLEC12A;CLEC2D;CLEC4C;CLIC1;CLU;CMTM3;CMTM6;CNN2;COLGALT1;CORO1A;CP;CPNE3;CSF1;CSPG4;CTNNA1;CTNS;CTSA;CTSB;CTSC;CTSD;CTSE;CTSH;CTSS;CTSZ;CUX1;CXCR4;CYBA;CYBB;CYFIP1;CYP4V2;CYP7B1;CYTH4;DAB2;DBNL;DCLRE1C;DCN;DENND4C;DNAJC13;DNASE1L1;DNM2;DOCK2;DPP7;DSE;DST;DTX3L;EDEM1;EDNRB;EGFR;EHD4;ELOVL1;ENTPD2;ERAP1;F10;FCER1G;FCGR2A;FCN1;FERMT3;FGD2;FGD3;FGD4;FGL2;FGR;FLRT3;FMNL3;FN1;FTL;FUCA1;FYCO1;GALNS;GBP2;GBP5;GIMAP7;GLB1;GLIPR1;GM2A;GMFG;GNAI3;GNS;GOLM1;GPNMB;GRN;GSAP;GSN;HACD4;HAVCR2;HCK;HDAC5;HEXA;HEXB;HK2;HMOX1;HPSE;HSPA5;IFIT2;IRGM;IL15RA;IL1B;IL2RB;IL2RG;INPP5B;IQGAP1;IRAK4;IRF7;ISLR;ITGAL;ITGAM;ITGAX;ITGB1;ITGB2;ITIH3;ITPR2;JAK3;KDR;LACC1;LAP3;LGALS3;LGALS3BP;LGMN;LITAF;LPCAT2;LPCAT3;IRAG2;LRP1;LY96;LYN;LYZ;MACF1;MAGT1;MAN2A1;MANBA;MFNG;MGST1;MLC1;MOSPD2;MOXD1;MVP;MYD88;MYO6;NAPRT;NCF1;NCF2;NCF4;NFAM1;NFE2L2;NFKB1;NFKBIE;NLRP3;NOTCH1;NOTCH2;NPC1;NPC2;NRP1;NUP160;NUP188;NUP205;OAS1;OLR1;OSTF1;P2RX7;P2RY13;P4HB;PADI2;PARP1;PCSK2;PDE3B;PDGFC;PDGFRA;PDIA4;PECAM1;PHF11;PIEZO1;LILRB3;PLA2G4A;PLAC8;PLD1;PLD4;PLEKHO2;PLIN2;PLOD1;PLSCR1;PML;PNP;PNPLA7;PRCP;PRKD2;PROS1;PSAP;PTPN6;PTPRC;PYCARD;PYGL;RAB13;RAC2;RAP1B;RASSF2;RBM15;REEP3;RETSAT;RIN3;RIPK1;ROCK1;RPLP0;RRBP1;RSAD2;RYR3;SAMD9L;SCAMP2;SDC4;SEC23B;SEC24D;SEC61A1;SECTM1;SEH1L;SERPINB1;SERPINB9;SERPING1;SGPL1;SHISA5;SIGLEC1;SIPA1;SLA;SLC11A1;SLC15A4;SLC29A3;SLC2A5;SLC44A2;SLC7A11;SLC9A9;SLPI;SNAP23;SOAT1;SPARC;SPP1;ST3GAL6;STK10;STOM;STXBP2;SULF2;SYNE2;SYNGR2;TAP1;TAP2;TAPBP;TBXAS1;TCIRG1;TCN2;TGFB1;TGFBR1;TIMP1;TLR1;TLR2;TLR3;TLR4;TLR6;TLR7;TLR8;TLR9;TMBIM1;TMEM100;TMEM176B;TMEM63A;TMTC3;TNFRSF1B;TPP1;TREX1;TRIM5;TRIM5;TRPM2;TSPAN14;TSPO;TYROBP;UBR4;UNC93B1;USP25;VCAM1;VCAN;VPS13A;VPS13C;VPS54;VTN;VWF;WASF2;WDFY4;WDR81;XDH;ZMPSTE24	7.04981960902239e-19
